generation,rank_1,rank_2,swapAccepted
61766000,1,3,1
61767000,2,3,1
61768000,3,4,1
61769000,2,4,1
61770000,2,4,1
61771000,2,3,1
61772000,1,2,1
61773000,1,3,1
61774000,1,2,0
61775000,2,3,1
61776000,1,3,1
61777000,1,3,1
61778000,1,2,1
61779000,1,3,1
61780000,2,4,1
61781000,3,4,1
61782000,1,4,1
61783000,1,2,1
61784000,1,3,0
61785000,3,4,1
61786000,1,3,1
61787000,2,4,1
61788000,1,4,1
61789000,2,4,1
61790000,2,4,1
61791000,2,4,0
61792000,3,4,1
61793000,2,4,0
61794000,3,4,1
61795000,3,4,1
61796000,1,4,1
61797000,2,4,1
61798000,2,4,1
61799000,2,3,1
61800000,3,4,1
61801000,1,2,1
61802000,1,4,1
61803000,1,2,0
61804000,2,3,1
61805000,1,2,1
61806000,3,4,1
61807000,1,3,1
61808000,2,3,1
61809000,2,4,1
61810000,2,4,1
61811000,1,3,1
61812000,3,4,1
61813000,2,3,1
61814000,2,4,1
61815000,2,3,1
61816000,2,4,1
61817000,2,3,1
61818000,3,4,1
61819000,1,3,1
61820000,2,3,1
61821000,2,4,1
61822000,1,4,1
61823000,1,3,1
61824000,1,3,0
61825000,1,4,1
61826000,2,4,1
61827000,1,4,1
61828000,1,3,1
61829000,3,4,1
61830000,1,3,1
61831000,2,3,1
61832000,2,3,1
61833000,2,4,0
61834000,2,4,1
61835000,1,3,1
61836000,1,4,1
61837000,1,3,1
61838000,1,3,1
61839000,1,2,0
61840000,3,4,1
61841000,1,2,1
61842000,3,4,0
61843000,1,4,0
61844000,2,4,1
61845000,1,2,1
61846000,3,4,1
61847000,1,4,0
61848000,1,3,1
61849000,1,2,1
61850000,1,2,0
61851000,2,3,1
61852000,1,4,1
61853000,3,4,1
61854000,1,3,1
61855000,2,4,1
61856000,2,4,0
61857000,1,4,0
61858000,3,4,1
61859000,1,2,1
61860000,2,3,0
61861000,1,4,0
61862000,2,3,1
61863000,1,4,1
61864000,2,3,1
61865000,2,4,1
61866000,2,3,0
61867000,3,4,1
61868000,2,3,1
61869000,1,4,0
61870000,3,4,0
61871000,1,4,0
61872000,2,4,0
61873000,2,3,1
61874000,2,3,1
61875000,3,4,1
61876000,2,3,1
61877000,1,4,1
61878000,1,4,0
61879000,1,4,1
61880000,2,3,1
61881000,1,2,1
61882000,1,2,1
61883000,1,4,1
61884000,1,4,0
61885000,1,3,0
61886000,1,4,0
61887000,3,4,1
61888000,1,3,1
61889000,1,4,1
61890000,3,4,0
61891000,1,3,1
61892000,3,4,1
61893000,2,3,1
61894000,3,4,1
61895000,1,3,1
61896000,3,4,1
61897000,2,4,1
61898000,2,4,1
61899000,2,4,1
61900000,3,4,1
61901000,2,4,0
61902000,1,3,1
61903000,2,3,1
61904000,2,3,1
61905000,3,4,1
61906000,1,2,1
61907000,1,2,1
61908000,1,3,1
61909000,2,3,1
61910000,2,4,1
61911000,1,3,1
61912000,3,4,1
61913000,1,4,1
61914000,1,4,1
61915000,1,3,0
61916000,1,4,0
61917000,2,4,1
61918000,1,4,0
61919000,1,4,0
61920000,1,3,0
61921000,1,2,0
61922000,3,4,1
61923000,1,3,0
61924000,1,2,0
61925000,1,2,1
61926000,2,4,0
61927000,3,4,1
61928000,3,4,1
61929000,2,4,0
61930000,1,4,1
61931000,1,3,1
61932000,3,4,1
61933000,2,4,0
61934000,2,3,1
61935000,1,3,1
61936000,1,3,1
61937000,3,4,0
61938000,2,4,1
61939000,3,4,1
61940000,1,2,1
61941000,2,4,1
61942000,3,4,0
61943000,1,3,1
61944000,1,2,1
61945000,1,2,1
61946000,2,3,1
61947000,1,4,0
61948000,1,3,1
61949000,3,4,0
61950000,1,2,1
61951000,1,4,1
61952000,2,4,0
61953000,3,4,1
61954000,2,4,0
61955000,1,4,1
61956000,1,3,1
61957000,2,3,0
61958000,2,3,1
61959000,3,4,0
61960000,2,4,1
61961000,1,2,1
61962000,3,4,1
61963000,1,4,1
61964000,3,4,1
61965000,3,4,1
61966000,1,2,1
61967000,2,4,1
61968000,2,3,1
61969000,3,4,1
61970000,2,3,1
61971000,1,2,1
61972000,1,4,1
61973000,2,4,1
61974000,1,4,1
61975000,1,3,1
61976000,3,4,0
61977000,1,3,1
61978000,2,4,1
61979000,3,4,0
61980000,2,4,1
61981000,1,2,1
61982000,1,3,1
61983000,2,4,0
61984000,1,3,0
61985000,1,3,0
61986000,3,4,1
61987000,1,4,1
61988000,3,4,1
61989000,1,3,1
61990000,3,4,1
61991000,1,3,1
61992000,3,4,0
61993000,3,4,1
61994000,1,2,1
61995000,2,4,1
61996000,1,2,1
61997000,1,3,1
61998000,2,4,1
61999000,2,4,1
62000000,3,4,1
62001000,1,3,0
62002000,2,3,0
62003000,3,4,1
62004000,1,3,1
62005000,3,4,1
62006000,3,4,1
62007000,2,3,1
62008000,1,2,0
62009000,3,4,0
62010000,1,3,1
62011000,1,4,0
62012000,1,3,1
62013000,1,4,0
62014000,2,3,1
62015000,3,4,0
62016000,1,2,1
62017000,1,4,1
62018000,2,4,1
62019000,1,4,1
62020000,1,4,0
62021000,3,4,1
62022000,2,4,1
62023000,3,4,1
62024000,1,3,0
62025000,1,3,1
62026000,2,4,1
62027000,1,3,1
62028000,2,4,1
62029000,1,4,0
62030000,2,4,1
62031000,2,4,1
62032000,3,4,1
62033000,1,4,0
62034000,1,3,0
62035000,1,3,0
62036000,1,4,0
62037000,1,4,1
62038000,2,3,1
62039000,2,4,1
62040000,1,4,0
62041000,3,4,1
62042000,1,4,1
62043000,1,2,1
62044000,2,4,1
62045000,1,2,1
62046000,3,4,1
62047000,1,3,0
62048000,1,3,1
62049000,1,3,0
62050000,2,4,0
62051000,1,4,0
62052000,1,2,1
62053000,2,4,1
62054000,1,2,0
62055000,1,3,1
62056000,2,4,1
62057000,1,2,1
62058000,2,4,1
62059000,3,4,1
62060000,1,4,1
62061000,2,3,0
62062000,1,2,1
62063000,1,4,1
62064000,2,4,0
62065000,2,3,1
62066000,1,4,1
62067000,1,3,1
62068000,2,4,1
62069000,2,3,0
62070000,2,4,1
62071000,1,2,1
62072000,1,2,1
62073000,1,4,0
62074000,3,4,1
62075000,1,2,1
62076000,1,2,1
62077000,1,2,1
62078000,1,2,1
62079000,1,3,0
62080000,1,2,1
62081000,2,4,0
62082000,1,3,0
62083000,2,4,0
62084000,2,4,0
62085000,1,3,1
62086000,2,4,1
62087000,3,4,1
62088000,1,3,1
62089000,1,2,1
62090000,2,4,1
62091000,1,4,1
62092000,1,3,0
62093000,3,4,1
62094000,1,4,0
62095000,1,4,0
62096000,2,4,1
62097000,2,3,1
62098000,1,2,0
62099000,2,4,1
62100000,1,2,0
62101000,2,3,1
62102000,1,3,1
62103000,1,3,1
62104000,1,2,1
62105000,3,4,0
62106000,1,4,1
62107000,2,4,0
62108000,1,2,1
62109000,3,4,0
62110000,1,2,0
62111000,1,3,1
62112000,3,4,1
62113000,1,2,0
62114000,2,4,1
62115000,2,4,1
62116000,2,3,1
62117000,2,4,1
62118000,2,3,1
62119000,1,2,1
62120000,1,4,1
62121000,2,4,0
62122000,2,4,0
62123000,1,3,1
62124000,1,3,0
62125000,2,4,0
62126000,2,4,0
62127000,1,2,1
62128000,1,4,0
62129000,2,3,1
62130000,3,4,0
62131000,1,3,1
62132000,1,4,0
62133000,1,2,0
62134000,3,4,1
62135000,1,3,0
62136000,1,4,0
62137000,2,4,1
62138000,1,2,1
62139000,1,4,0
62140000,1,2,1
62141000,1,3,0
62142000,2,4,0
62143000,1,4,0
62144000,1,2,1
62145000,3,4,1
62146000,1,2,0
62147000,1,3,0
62148000,1,3,0
62149000,1,3,1
62150000,3,4,0
62151000,1,3,1
62152000,2,4,0
62153000,2,4,1
62154000,2,4,1
62155000,2,3,1
62156000,1,4,1
62157000,1,3,1
62158000,1,3,0
62159000,2,4,1
62160000,2,3,0
62161000,1,3,0
62162000,1,3,0
62163000,2,4,0
62164000,3,4,1
62165000,2,3,1
62166000,3,4,1
62167000,2,4,0
62168000,1,4,1
62169000,3,4,1
62170000,3,4,1
62171000,2,4,1
62172000,2,4,1
62173000,1,2,1
62174000,2,4,0
62175000,2,3,0
62176000,2,4,1
62177000,1,4,0
62178000,2,3,1
62179000,1,3,1
62180000,2,3,1
62181000,2,4,0
62182000,2,3,1
62183000,2,4,1
62184000,3,4,1
62185000,1,4,1
62186000,2,3,0
62187000,1,3,0
62188000,2,4,1
62189000,2,4,1
62190000,1,2,1
62191000,3,4,1
62192000,2,3,1
62193000,1,3,1
62194000,1,2,1
62195000,2,4,0
62196000,1,4,0
62197000,2,3,1
62198000,2,3,1
62199000,1,4,0
62200000,1,4,0
62201000,1,4,0
62202000,2,3,1
62203000,1,4,0
62204000,3,4,1
62205000,1,3,0
62206000,2,4,1
62207000,3,4,1
62208000,2,3,1
62209000,1,2,1
62210000,3,4,0
62211000,1,4,0
62212000,1,4,0
62213000,1,3,1
62214000,2,3,1
62215000,1,3,1
62216000,1,4,0
62217000,3,4,0
62218000,1,2,0
62219000,1,3,1
62220000,1,2,1
62221000,1,3,0
62222000,1,4,0
62223000,2,3,1
62224000,1,4,0
62225000,1,4,0
62226000,1,4,0
62227000,2,3,1
62228000,1,3,1
62229000,1,3,1
62230000,2,4,0
62231000,2,3,1
62232000,1,2,1
62233000,1,4,0
62234000,2,3,1
62235000,1,4,0
62236000,2,3,1
62237000,1,3,1
62238000,1,2,1
62239000,2,4,1
62240000,1,4,1
62241000,2,3,1
62242000,1,3,0
62243000,1,3,0
62244000,1,4,1
62245000,2,4,1
62246000,1,3,0
62247000,2,3,0
62248000,3,4,1
62249000,1,2,1
62250000,1,3,0
62251000,1,4,0
62252000,1,4,0
62253000,3,4,0
62254000,2,3,1
62255000,1,2,1
62256000,1,4,0
62257000,3,4,0
62258000,1,4,0
62259000,2,3,1
62260000,1,3,0
62261000,2,3,1
62262000,2,3,1
62263000,1,3,0
62264000,2,3,1
62265000,1,4,0
62266000,1,4,0
62267000,1,4,0
62268000,2,3,1
62269000,1,3,1
62270000,1,2,1
62271000,3,4,1
62272000,2,4,1
62273000,1,4,1
62274000,2,4,1
62275000,1,4,1
62276000,1,3,1
62277000,1,3,1
62278000,1,3,0
62279000,1,3,0
62280000,2,4,1
62281000,1,4,1
62282000,2,3,1
62283000,2,4,1
62284000,2,3,0
62285000,2,3,1
62286000,2,4,1
62287000,2,4,1
62288000,3,4,1
62289000,2,3,0
62290000,3,4,1
62291000,1,4,0
62292000,2,3,1
62293000,2,4,0
62294000,1,3,0
62295000,2,3,0
62296000,1,2,1
62297000,1,4,0
62298000,2,4,0
62299000,2,4,0
62300000,1,4,0
62301000,2,3,0
62302000,1,3,0
62303000,3,4,0
62304000,1,4,0
62305000,1,3,1
62306000,1,2,1
62307000,3,4,0
62308000,2,4,0
62309000,1,2,0
62310000,1,3,1
62311000,2,3,1
62312000,2,4,0
62313000,1,4,0
62314000,1,2,1
62315000,3,4,1
62316000,3,4,1
62317000,2,3,1
62318000,1,4,1
62319000,2,3,1
62320000,1,2,1
62321000,1,2,0
62322000,2,3,1
62323000,3,4,1
62324000,1,2,1
62325000,2,3,1
62326000,2,4,1
62327000,2,3,1
62328000,1,4,1
62329000,2,3,0
62330000,2,4,1
62331000,1,3,0
62332000,1,2,1
62333000,3,4,1
62334000,1,4,0
62335000,3,4,0
62336000,3,4,0
62337000,1,3,1
62338000,1,2,1
62339000,1,3,1
62340000,2,4,0
62341000,1,2,1
62342000,2,4,0
62343000,2,4,1
62344000,1,4,1
62345000,2,3,1
62346000,2,3,1
62347000,3,4,1
62348000,2,4,1
62349000,3,4,0
62350000,1,2,1
62351000,3,4,0
62352000,1,2,1
62353000,2,3,1
62354000,1,4,0
62355000,1,4,0
62356000,2,3,1
62357000,2,3,1
62358000,3,4,1
62359000,1,4,1
62360000,2,4,1
62361000,2,4,1
62362000,3,4,1
62363000,1,4,0
62364000,3,4,0
62365000,1,2,0
62366000,2,3,1
62367000,1,4,0
62368000,1,4,0
62369000,3,4,0
62370000,3,4,1
62371000,1,4,1
62372000,1,3,1
62373000,2,4,1
62374000,2,4,1
62375000,2,3,1
62376000,3,4,1
62377000,1,3,1
62378000,1,4,1
62379000,3,4,1
62380000,2,3,1
62381000,2,3,1
62382000,1,2,1
62383000,1,2,1
62384000,3,4,1
62385000,1,4,1
62386000,3,4,1
62387000,3,4,1
62388000,2,4,1
62389000,2,3,1
62390000,1,4,0
62391000,1,3,1
62392000,1,4,1
62393000,2,3,1
62394000,1,4,0
62395000,1,4,1
62396000,1,2,1
62397000,1,4,1
62398000,1,4,1
62399000,1,3,0
62400000,1,3,0
62401000,1,2,1
62402000,2,4,1
62403000,2,3,1
62404000,1,3,1
62405000,2,4,1
62406000,1,4,0
62407000,3,4,0
62408000,1,4,0
62409000,2,4,1
62410000,2,4,1
62411000,1,3,0
62412000,3,4,1
62413000,3,4,1
62414000,1,3,1
62415000,1,2,1
62416000,1,2,0
62417000,1,3,1
62418000,1,2,0
62419000,1,3,0
62420000,3,4,1
62421000,1,3,0
62422000,2,4,1
62423000,3,4,1
62424000,2,3,1
62425000,1,3,0
62426000,1,2,0
62427000,1,4,0
62428000,2,3,1
62429000,2,4,0
62430000,2,4,0
62431000,1,2,0
62432000,1,4,0
62433000,1,3,1
62434000,1,3,1
62435000,1,2,1
62436000,2,4,0
62437000,3,4,0
62438000,1,2,1
62439000,1,4,0
62440000,1,3,0
62441000,3,4,1
62442000,2,3,1
62443000,3,4,1
62444000,3,4,1
62445000,3,4,1
62446000,3,4,1
62447000,2,4,1
62448000,1,2,1
62449000,1,4,0
62450000,2,4,0
62451000,2,4,0
62452000,1,4,1
62453000,1,2,1
62454000,2,3,1
62455000,1,3,0
62456000,1,3,0
62457000,1,4,0
62458000,2,3,0
62459000,2,3,1
62460000,1,3,0
62461000,1,3,0
62462000,2,3,1
62463000,1,2,0
62464000,3,4,1
62465000,2,4,0
62466000,3,4,1
62467000,2,3,1
62468000,1,4,0
62469000,1,4,0
62470000,2,3,1
62471000,1,4,1
62472000,2,3,1
62473000,1,2,1
62474000,3,4,1
62475000,3,4,1
62476000,3,4,1
62477000,1,4,1
62478000,1,3,1
62479000,1,3,0
62480000,1,4,0
62481000,1,4,0
62482000,1,4,0
62483000,2,4,1
62484000,1,2,0
62485000,1,3,0
62486000,3,4,1
62487000,1,4,1
62488000,2,3,1
62489000,1,2,1
62490000,2,3,1
62491000,1,3,1
62492000,2,4,1
62493000,1,3,0
62494000,2,3,0
62495000,1,4,0
62496000,1,4,0
62497000,1,2,1
62498000,1,4,0
62499000,1,3,1
62500000,1,2,1
62501000,2,4,0
62502000,2,4,0
62503000,2,3,1
62504000,2,4,0
62505000,2,4,0
62506000,1,4,1
62507000,2,4,0
62508000,1,4,1
62509000,1,2,1
62510000,2,3,1
62511000,2,3,1
62512000,1,2,0
62513000,3,4,1
62514000,2,4,0
62515000,3,4,1
62516000,1,2,1
62517000,2,3,1
62518000,2,3,1
62519000,1,2,1
62520000,1,2,1
62521000,1,3,1
62522000,3,4,0
62523000,3,4,1
62524000,2,3,0
62525000,1,4,1
62526000,3,4,1
62527000,1,3,1
62528000,1,4,1
62529000,3,4,1
62530000,2,3,1
62531000,3,4,1
62532000,2,4,1
62533000,3,4,1
62534000,3,4,1
62535000,1,4,1
62536000,2,4,1
62537000,2,3,1
62538000,2,4,1
62539000,1,3,1
62540000,3,4,1
62541000,2,3,1
62542000,2,4,1
62543000,1,2,1
62544000,2,3,1
62545000,1,3,1
62546000,1,3,1
62547000,3,4,1
62548000,2,3,0
62549000,1,2,1
62550000,2,3,1
62551000,2,3,1
62552000,1,2,0
62553000,1,3,0
62554000,1,2,0
62555000,2,4,0
62556000,2,4,1
62557000,1,4,0
62558000,1,2,0
62559000,1,4,0
62560000,1,4,1
62561000,3,4,1
62562000,1,4,1
62563000,1,2,1
62564000,1,3,1
62565000,1,3,0
62566000,3,4,1
62567000,2,3,0
62568000,1,2,0
62569000,2,4,1
62570000,1,2,0
62571000,1,4,0
62572000,1,4,0
62573000,2,4,1
62574000,2,4,1
62575000,2,3,1
62576000,2,4,1
62577000,1,3,1
62578000,1,4,1
62579000,3,4,1
62580000,2,3,1
62581000,1,2,1
62582000,1,2,1
62583000,2,4,1
62584000,3,4,1
62585000,3,4,1
62586000,1,2,1
62587000,2,3,1
62588000,1,4,1
62589000,1,2,1
62590000,2,3,1
62591000,2,3,1
62592000,3,4,1
62593000,3,4,1
62594000,1,3,1
62595000,1,2,0
62596000,1,2,1
62597000,1,4,1
62598000,1,4,0
62599000,3,4,1
62600000,3,4,1
62601000,3,4,1
62602000,3,4,1
62603000,2,3,1
62604000,2,4,1
62605000,1,3,0
62606000,3,4,1
62607000,2,4,1
62608000,3,4,1
62609000,2,3,1
62610000,1,4,1
62611000,1,3,0
62612000,2,4,1
62613000,1,4,1
62614000,1,3,1
62615000,1,2,1
62616000,1,2,0
62617000,3,4,1
62618000,2,4,0
62619000,1,2,1
62620000,2,3,0
62621000,1,4,0
62622000,3,4,1
62623000,2,3,1
62624000,1,3,1
62625000,1,3,1
62626000,1,2,0
62627000,1,4,0
62628000,1,2,1
62629000,2,4,1
62630000,2,4,1
62631000,3,4,0
62632000,1,2,1
62633000,3,4,1
62634000,2,3,0
62635000,2,3,1
62636000,1,2,1
62637000,2,4,1
62638000,1,3,1
62639000,2,4,0
62640000,1,3,1
62641000,2,4,1
62642000,2,4,1
62643000,1,4,1
62644000,1,4,1
62645000,2,4,1
62646000,1,4,1
62647000,2,4,1
62648000,1,4,0
62649000,1,3,0
62650000,3,4,1
62651000,2,3,1
62652000,2,4,0
62653000,2,4,1
62654000,2,4,1
62655000,2,3,1
62656000,1,2,1
62657000,2,4,1
62658000,2,3,1
62659000,1,3,1
62660000,1,2,1
62661000,2,3,1
62662000,1,2,1
62663000,1,3,1
62664000,3,4,1
62665000,1,4,1
62666000,2,4,1
62667000,1,2,1
62668000,1,4,1
62669000,1,2,1
62670000,2,3,1
62671000,3,4,1
62672000,2,4,1
62673000,1,2,1
62674000,1,4,1
62675000,1,4,0
62676000,1,4,1
62677000,1,4,1
62678000,3,4,1
62679000,1,2,1
62680000,1,3,1
62681000,3,4,1
62682000,1,4,1
62683000,1,3,1
62684000,1,4,1
62685000,3,4,0
62686000,2,3,1
62687000,1,4,0
62688000,3,4,0
62689000,1,2,1
62690000,1,3,1
62691000,2,3,1
62692000,2,3,1
62693000,2,3,1
62694000,1,4,0
62695000,2,4,0
62696000,1,2,1
62697000,2,4,0
62698000,2,3,1
62699000,2,4,1
62700000,3,4,1
62701000,1,4,1
62702000,1,2,0
62703000,1,2,0
62704000,2,4,1
62705000,3,4,1
62706000,1,4,0
62707000,1,4,1
62708000,2,3,0
62709000,1,4,1
62710000,1,4,1
62711000,1,3,1
62712000,1,3,1
62713000,1,3,1
62714000,1,2,1
62715000,3,4,1
62716000,2,4,1
62717000,2,4,1
62718000,1,4,1
62719000,1,3,1
62720000,1,2,0
62721000,1,2,1
62722000,1,3,1
62723000,1,4,0
62724000,2,3,1
62725000,3,4,0
62726000,2,3,1
62727000,1,4,0
62728000,1,3,0
62729000,2,3,1
62730000,1,3,1
62731000,1,2,1
62732000,1,3,1
62733000,3,4,0
62734000,3,4,0
62735000,2,3,1
62736000,2,4,0
62737000,1,2,1
62738000,2,3,1
62739000,3,4,1
62740000,3,4,1
62741000,1,4,1
62742000,1,4,1
62743000,1,2,1
62744000,1,3,1
62745000,1,2,1
62746000,3,4,0
62747000,2,4,0
62748000,3,4,0
62749000,1,3,1
62750000,2,3,1
62751000,2,4,1
62752000,1,4,0
62753000,1,3,1
62754000,3,4,1
62755000,1,3,1
62756000,1,3,1
62757000,2,3,1
62758000,1,2,1
62759000,2,4,1
62760000,3,4,1
62761000,1,3,1
62762000,3,4,1
62763000,1,3,1
62764000,1,2,0
62765000,2,4,1
62766000,2,4,1
62767000,3,4,0
62768000,2,3,1
62769000,2,3,1
62770000,1,4,1
62771000,3,4,1
62772000,1,2,1
62773000,2,4,1
62774000,1,2,1
62775000,3,4,1
62776000,3,4,0
62777000,1,4,1
62778000,1,3,1
62779000,2,4,1
62780000,2,3,1
62781000,3,4,0
62782000,1,2,1
62783000,1,3,1
62784000,2,3,1
62785000,3,4,1
62786000,1,4,1
62787000,2,3,1
62788000,2,3,1
62789000,2,3,1
62790000,3,4,1
62791000,2,4,1
62792000,2,4,1
62793000,1,4,1
62794000,3,4,1
62795000,2,4,1
62796000,1,4,1
62797000,3,4,0
62798000,3,4,1
62799000,1,2,0
62800000,2,3,1
62801000,1,4,1
62802000,2,3,1
62803000,1,4,0
62804000,2,4,0
62805000,2,4,1
62806000,1,2,0
62807000,1,3,1
62808000,1,4,0
62809000,1,4,1
62810000,2,4,0
62811000,2,4,1
62812000,2,3,1
62813000,1,4,1
62814000,2,4,0
62815000,3,4,1
62816000,1,3,0
62817000,3,4,1
62818000,2,4,1
62819000,3,4,1
62820000,3,4,0
62821000,2,3,1
62822000,1,3,1
62823000,1,2,1
62824000,3,4,1
62825000,3,4,1
62826000,3,4,1
62827000,1,3,0
62828000,2,3,0
62829000,1,4,1
62830000,3,4,1
62831000,1,3,1
62832000,1,2,1
62833000,2,3,1
62834000,1,4,1
62835000,1,2,1
62836000,3,4,0
62837000,1,3,1
62838000,1,3,1
62839000,2,3,1
62840000,1,4,1
62841000,1,2,1
62842000,2,4,1
62843000,1,2,1
62844000,1,3,1
62845000,1,3,1
62846000,2,4,0
62847000,2,3,1
62848000,1,2,1
62849000,2,4,1
62850000,2,3,1
62851000,2,4,1
62852000,1,3,0
62853000,2,4,1
62854000,1,3,0
62855000,3,4,1
62856000,2,3,1
62857000,1,2,1
62858000,1,2,1
62859000,2,4,1
62860000,3,4,0
62861000,1,4,0
62862000,1,3,1
62863000,2,3,1
62864000,2,3,1
62865000,2,4,1
62866000,1,2,1
62867000,2,4,0
62868000,2,4,0
62869000,1,4,0
62870000,3,4,1
62871000,3,4,1
62872000,1,2,1
62873000,1,2,1
62874000,1,3,1
62875000,1,3,1
62876000,1,3,1
62877000,1,4,1
62878000,1,2,1
62879000,2,3,1
62880000,1,2,1
62881000,2,4,0
62882000,1,4,1
62883000,1,2,1
62884000,2,3,0
62885000,1,2,1
62886000,1,3,1
62887000,1,2,1
62888000,2,4,1
62889000,1,3,1
62890000,1,4,0
62891000,2,3,1
62892000,2,4,1
62893000,1,2,1
62894000,3,4,1
62895000,2,4,0
62896000,2,3,0
62897000,2,4,1
62898000,3,4,1
62899000,2,4,1
62900000,2,3,1
62901000,2,4,1
62902000,1,4,1
62903000,1,3,0
62904000,1,3,1
62905000,3,4,1
62906000,3,4,1
62907000,2,3,1
62908000,2,3,1
62909000,2,3,1
62910000,2,3,1
62911000,3,4,1
62912000,3,4,1
62913000,1,3,1
62914000,3,4,1
62915000,1,3,0
62916000,1,4,0
62917000,1,2,1
62918000,2,3,1
62919000,1,4,1
62920000,1,4,1
62921000,3,4,1
62922000,1,3,1
62923000,1,3,0
62924000,1,2,1
62925000,3,4,1
62926000,2,4,0
62927000,2,4,1
62928000,1,3,1
62929000,2,4,1
62930000,1,4,0
62931000,1,2,1
62932000,1,2,1
62933000,2,4,1
62934000,2,3,1
62935000,3,4,1
62936000,2,4,1
62937000,1,2,1
62938000,1,2,1
62939000,2,3,1
62940000,2,4,1
62941000,1,3,0
62942000,1,3,1
62943000,2,4,1
62944000,1,2,1
62945000,1,4,1
62946000,1,4,1
62947000,1,4,1
62948000,2,3,1
62949000,2,3,0
62950000,1,2,1
62951000,1,3,0
62952000,2,4,0
62953000,1,2,0
62954000,1,2,0
62955000,1,4,0
62956000,1,2,1
62957000,1,2,1
62958000,3,4,1
62959000,2,3,1
62960000,3,4,1
62961000,2,3,1
62962000,1,3,0
62963000,2,4,1
62964000,1,2,1
62965000,1,2,1
62966000,1,3,1
62967000,1,3,1
62968000,2,4,0
62969000,2,4,0
62970000,1,2,1
62971000,1,3,1
62972000,1,3,1
62973000,1,2,1
62974000,2,3,1
62975000,1,3,1
62976000,1,2,1
62977000,1,3,1
62978000,1,3,1
62979000,1,4,1
62980000,2,4,1
62981000,1,3,1
62982000,2,3,1
62983000,2,4,1
62984000,2,3,0
62985000,1,4,1
62986000,2,4,1
62987000,3,4,1
62988000,2,4,1
62989000,2,3,1
62990000,2,4,1
62991000,1,4,0
62992000,1,2,1
62993000,2,3,1
62994000,1,3,1
62995000,3,4,0
62996000,1,2,1
62997000,3,4,1
62998000,2,3,1
62999000,2,3,1
63000000,1,4,1
63001000,1,3,1
63002000,1,4,1
63003000,3,4,1
63004000,1,2,1
63005000,2,4,1
63006000,2,3,1
63007000,1,3,1
63008000,2,3,1
63009000,1,2,0
63010000,1,4,0
63011000,3,4,1
63012000,1,4,1
63013000,1,2,1
63014000,3,4,1
63015000,3,4,1
63016000,1,3,0
63017000,1,4,1
63018000,2,4,1
63019000,3,4,1
63020000,1,3,0
63021000,2,4,1
63022000,2,3,1
63023000,3,4,1
63024000,1,2,1
63025000,2,3,0
63026000,2,4,1
63027000,2,3,1
63028000,2,3,1
63029000,1,2,1
63030000,1,4,1
63031000,2,3,1
63032000,1,4,1
63033000,2,4,1
63034000,1,4,0
63035000,1,3,1
63036000,1,2,1
63037000,2,4,1
63038000,2,4,1
63039000,1,4,1
63040000,3,4,1
63041000,2,4,1
63042000,1,3,1
63043000,1,2,0
63044000,1,4,0
63045000,2,3,0
63046000,1,3,0
63047000,1,4,1
63048000,1,2,1
63049000,1,3,1
63050000,2,4,1
63051000,2,3,0
63052000,1,2,1
63053000,2,4,0
63054000,3,4,1
63055000,1,4,0
63056000,2,4,1
63057000,2,4,1
63058000,3,4,1
63059000,2,4,0
63060000,2,3,1
63061000,1,3,1
63062000,2,3,1
63063000,1,2,1
63064000,3,4,1
63065000,1,2,1
63066000,1,3,1
63067000,1,2,1
63068000,2,4,1
63069000,1,3,1
63070000,1,4,1
63071000,1,2,0
63072000,2,4,1
63073000,3,4,1
63074000,2,4,1
63075000,2,3,1
63076000,2,4,1
63077000,1,3,0
63078000,1,4,0
63079000,3,4,1
63080000,1,3,0
63081000,1,2,1
63082000,2,3,0
63083000,2,4,0
63084000,2,4,1
63085000,1,3,0
63086000,2,4,1
63087000,2,4,1
63088000,3,4,1
63089000,2,3,1
63090000,1,3,1
63091000,1,2,1
63092000,1,3,1
63093000,2,3,1
63094000,1,3,0
63095000,1,3,0
63096000,1,4,0
63097000,1,3,1
63098000,1,3,1
63099000,2,4,0
63100000,3,4,1
63101000,1,4,0
63102000,2,4,1
63103000,3,4,1
63104000,2,4,0
63105000,1,4,0
63106000,1,2,1
63107000,3,4,1
63108000,1,4,0
63109000,1,3,0
63110000,2,4,1
63111000,1,4,1
63112000,3,4,1
63113000,1,4,0
63114000,1,2,1
63115000,1,4,0
63116000,1,3,1
63117000,2,4,1
63118000,3,4,1
63119000,2,4,1
63120000,1,3,1
63121000,2,3,1
63122000,1,4,0
63123000,3,4,1
63124000,1,3,1
63125000,2,4,0
63126000,3,4,1
63127000,2,4,1
63128000,1,3,0
63129000,1,3,1
63130000,1,4,1
63131000,1,3,1
63132000,1,2,1
63133000,1,4,0
63134000,1,4,0
63135000,1,2,1
63136000,3,4,0
63137000,2,3,1
63138000,1,4,1
63139000,2,3,1
63140000,1,2,1
63141000,1,4,1
63142000,2,4,1
63143000,1,4,1
63144000,2,4,0
63145000,1,3,1
63146000,1,2,0
63147000,1,3,1
63148000,2,4,1
63149000,2,3,1
63150000,3,4,1
63151000,1,4,1
63152000,1,3,0
63153000,3,4,1
63154000,1,4,0
63155000,3,4,0
63156000,3,4,1
63157000,1,4,1
63158000,1,4,1
63159000,2,4,0
63160000,1,2,1
63161000,2,3,1
63162000,3,4,1
63163000,1,2,0
